Tiempo [s],h1_Real,h2_Real,h3_Real,h4_Real,h1_Ref,h2_Ref,h3_Ref,h4_Ref,v1_Control,v2_Control
862,16.546638108047382,16.02049530661232,2.3348308859196005,2.114785784271863,16.481241722823682,16.481241722823682,2.0108357288644076,1.988706064947924,3.823492774310192,3.571630320551549
863,16.562351900049325,16.043082506851594,2.333730529755673,2.112985403920095,16.50742208410481,16.50742208410481,2.0140299302931624,1.991865113527995,3.616838072733713,3.5627514609640953
864,16.57515729391406,16.059237735255934,2.328046893220356,2.110276441738798,16.532983776506043,16.53298377650604,2.0171486494549247,1.9949495105390707,3.585772383484331,3.464364195515556
865,16.606208988982505,16.08434846946042,2.3294036601204366,2.114531389411609,16.557920493062277,16.557920493062273,2.020191116852416,1.9979584949523361,3.8095263051870223,3.609830655172917
866,16.618943522148555,16.11623755905046,2.3359752081038256,2.111953137234611,16.582226081011832,16.58222608101183,2.023156581802324,2.0008913243459188,3.5913605131037167,3.7218552713120583
867,16.64117769125012,16.14874582172981,2.343025352907979,2.112954920681973,16.605894543314573,16.605894543314573,2.0260443126205523,2.0037472750880436,3.7053581639423245,3.7370859620004278
868,16.644852151847534,16.170329241074146,2.341897024253044,2.1070897576868797,16.62892004013159,16.62892004013159,2.0288535968027257,2.006525642515603,3.483267315487428,3.5684445288915208
869,16.666948349122645,16.20247690278588,2.3489573224162386,2.1082219382450087,16.65129689026608,16.65129689026608,2.0315837412000106,2.009225741108009,3.7053612474408926,3.7418423703750907
870,16.6818258419044,16.23567333250254,2.3567924461444734,2.106646250156401,16.673019572565103,16.673019572565106,2.0342340721901317,2.0118469046563328,3.6184243402700966,3.7637366097808114
871,16.723342669320427,16.267255898141983,2.3633063237271195,2.11501461828869,16.694082727281845,16.694082727281845,2.03680393584357,2.014388486427696,3.9399268718159233,3.741609950647051
872,16.740289598251426,16.2824480983903,2.357418777124064,2.114213970409438,16.714481157398055,16.714481157398055,2.039292698084924,2.016849859324819,3.6494968084331902,3.482686117055419
873,16.755785878230668,16.302070208605226,2.3552042928438857,2.113035034834562,16.734209829906337,16.734209829906337,2.0416997448493563,2.0192304160407786,3.636518517352447,3.556349887405483
874,16.769985691379205,16.32372327290741,2.3547672234634303,2.1115012295294533,16.753263877051943,16.753263877051943,2.0440244822340867,2.0215295692088184,3.6239714776481304,3.5924804235067596
875,16.80819627440338,16.350815128998946,2.3585317552146177,2.1190017765222597,16.771638597533858,16.771638597533858,2.046266336644957,2.0237467515473018,3.915970460230827,3.6815567660709947
876,16.824300457506762,16.35812388757806,2.347417560950392,2.11831129171455,16.789329457664753,16.789329457664753,2.048424754937935,2.025881415999659,3.6565367527294312,3.367812391895825
877,16.860559010056193,16.370689870797012,2.3406440038245515,2.1253494136370152,16.8063320924896,16.8063320924896,2.0504992045556065,2.027933035869385,3.9068687902351478,3.4516742406715135
878,16.874320084560424,16.39067093159042,2.3397227533039513,2.124054501261861,16.822642306862676,16.822642306862676,2.052489173658565,2.0299011049499684,3.6424191632879834,3.571025153426711
879,16.896174163890386,16.3954565067523,2.327551077566148,2.125968088274537,16.838256076482637,16.838256076482637,2.054394171251714,2.031785137649818,3.745468335730206,3.330888885786535
880,16.894047804536637,16.405950085069456,2.32019507761991,2.1191409250491806,16.85316954888546,16.85316954888546,2.0562137273054004,2.0335846691120527,3.463336571844484,3.4240187167029763
881,16.898646154938564,16.42056599672935,2.3163907179741843,2.115066341759085,16.86737904439499,16.86737904439499,2.057947392871396,2.035299255329215,3.54678201285388,3.493942645933803
882,16.889468899252893,16.435498231741057,2.3132016468395116,2.1060404962547947,16.880881057030827,16.880881057030827,2.059594740193661,2.0369284732528077,3.382479584098579,3.504104939023896
883,16.906582300488637,16.434478699930427,2.298326954000908,2.107127181302448,16.893672255373392,16.893672255373392,2.061155362813898,2.03847192089769,3.7029706288044126,3.252925440730922
884,16.910209854490162,16.433159247470087,2.2837869897713126,2.1034495172741097,16.905749483385893,16.905749483385893,2.0626288756718245,2.0399292174412476,3.549221259672213,3.248536433209295
885,16.90963366396825,16.427196554009406,2.2663656644250247,2.098542995438069,16.91710976119303,16.91710976119303,2.0640149152001914,2.041300003317366,3.5061159787708385,3.175909959840745
886,16.91193799584969,16.432460386158887,2.2580612300333804,2.0950151392671073,16.92775028581624,16.92775028581624,2.0653131394144877,2.042583940305142,3.5466018668593478,3.3564143176396306
887,16.922547365436298,16.4300601872002,2.2443779971480695,2.094839492614314,16.937668431865298,16.937668431865298,2.0665232279973096,2.0437807116123357,3.652370364249165,3.2354195921078572
888,16.941571475758348,16.442631116140234,2.2424002231748243,2.0979641669656752,16.946861752186066,16.946861752186066,2.0676448823774107,2.0448900219535338,3.759379921561701,3.473911537962351
889,16.92198337131638,16.438373096713768,2.2280235914963105,2.08683347830776,16.95532797846432,16.95532797846432,2.0686778258033534,2.045911597623011,3.2992270856195973,3.208386547083254
890,16.933015152614164,16.44478176046719,2.222268011422621,2.0874476757596647,16.96306502178541,16.96306502178541,2.0696218034118044,2.0468451865622526,3.6708676196701244,3.3806405187638733
891,16.93490090112588,16.44809599995078,2.2144678911525504,2.084789126925975,16.970070973149674,16.970070973149674,2.070476582290415,2.047690558422162,3.56513413675546,3.332577459333312
892,16.924439551675867,16.456998571836372,2.2112794674927745,2.0776894795240737,16.976344103943433,16.976344103943433,2.071241951535286,2.0484475046198796,3.418596236502542,3.4246215680498358
893,16.924487496749833,16.469239949557583,2.210885769426962,2.074667625602448,16.981882866365538,16.981882866365538,2.0719177223030076,2.0491158383902595,3.5447891885346525,3.481612663051379
894,16.93195206944874,16.480570182317226,2.209943540454024,2.0744992712556294,16.986685893809238,16.98668589380924,2.07250372785726,2.049695394831941,3.6347992024745026,3.4696222780702546
895,16.938253331855055,16.497594157991433,2.2134041254848276,2.073922033139903,16.990752001199382,16.990752001199382,2.0729998236099343,2.0501860309480495,3.6213739224960895,3.562625942000571
896,16.93193330713349,16.51252049249939,2.215344277218011,2.0686539403241215,16.994080185284815,16.994080185284815,2.0734058871568304,2.05058762568146,3.468541383571923,3.5329820888359325
897,16.922685145611045,16.53357672388322,2.2220454445839355,2.0623453836878127,16.99666962488591,16.99666962488591,2.0737218183078427,2.0509000799446846,3.430125113106167,3.635883007515557
898,16.908216623554296,16.528292258159293,2.2090082741734975,2.0542622830466124,16.998519681097193,16.998519681097193,2.0739475391116886,2.0511233166443064,3.366946497521849,3.2208936079006345
899,16.882087843752707,16.520320304614568,2.194604950207167,2.0421749958583364,16.999629897444983,16.999629897444983,2.0740829938751375,2.0512572807000113,3.229781452648789,3.1815096737893667
900,16.892756063190284,16.511794975939335,2.18036677151607,2.044188755627417,17.0,17.0,2.074128149176752,2.0513019390581735,3.6770465309638336,3.1736169066710516
901,16.89112373888676,16.513661089952627,2.1744087703753254,2.041762293773118,16.999629897444983,16.999629897444983,2.0740829938751375,2.0512572807000113,3.53462573619273,3.338636277818477
902,16.89419418013621,16.514774315332396,2.1681517779662967,2.0412310302460375,16.998519681097193,16.998519681097193,2.0739475391116886,2.0511233166443064,3.594029006319092,3.327527457366034
903,16.884671503983295,16.507431989207582,2.1558434402493103,2.0361714480491564,16.99666962488591,16.99666962488591,2.0737218183078427,2.0509000799446846,3.4464951480243426,3.193664773287881
904,16.861901647685613,16.50362976908489,2.146756172381245,2.0264196575063065,16.994080185284815,16.994080185284815,2.0734058871568304,2.05058762568146,3.28962378473199,3.252431032002602
905,16.84500260880842,16.511764421204585,2.1471259390810458,2.019066571019615,16.990752001199382,16.990752001199386,2.0729998236099343,2.0501860309480495,3.358873516820874,3.4465764609870795
