Tiempo [s],h1_Real,h2_Real,h3_Real,h4_Real,h1_Ref,h2_Ref,h3_Ref,h4_Ref,v1_Control,v2_Control
366,13.032992443282238,12.799654049250416,1.8259164060699546,1.730134135559109,12.472875752748884,12.472875752748884,1.521784864703566,1.5050373068967917,3.9246811449453007,3.1629184394907766
367,13.095920734637039,12.816709714995467,1.8230954794714207,1.7450748688774462,12.513623994702778,12.513623994702778,1.5267564573898036,1.5099541861752175,3.810073148959594,3.111166629278453
368,13.153975938376332,12.842405687853176,1.8267016707275125,1.7581158694417063,12.554738977694852,12.554738977694852,1.531772795247261,1.514915318194982,3.7626019408925506,3.245824992370004
369,13.214247170352335,12.875229543257921,1.835423972880252,1.7718369067616786,12.59621055721828,12.59621055721828,1.5368326405696364,1.5199194788709933,3.797137960292695,3.358093655641558
370,13.264244750798984,12.897023924847966,1.8355247634952567,1.7816087448710594,12.63802850078136,12.638028500781362,1.5419347449158054,1.5249654335014864,3.681783053849907,3.181740971834317
371,13.297376402157322,12.933847644698716,1.8469339862372331,1.7850115894073704,12.680182490432253,12.680182490432253,1.5470778494178645,1.5300519370726577,3.4839964361334594,3.4230498859833576
372,13.343897298400867,12.958496314473518,1.848915430782675,1.793388132276573,12.722662125304781,12.722662125304778,1.5522606850917373,1.535177734565865,3.6488936294054803,3.2318095470770176
373,13.394192250071429,12.993236267245399,1.858392818130777,1.80310327899958,12.765456924184672,12.765456924184672,1.5574819731502771,1.5403415612672717,3.7003095110815276,3.393404570854294
374,13.404075316131355,13.016106792150318,1.8588169656742828,1.7976986978669125,12.808556328095658,12.808556328095658,1.5627404253187778,1.5455421430799101,3.217990088377765,3.2084706791677085
375,13.42154799986835,13.041512237663635,1.861398496340451,1.7953099850623073,12.85194970290473,12.85194970290473,1.5680347441528522,1.5507781968380343,3.3109299540823165,3.2548499470230534
376,13.453522836425831,13.077795183749576,1.8722390792495123,1.7983871463599694,12.895626341945967,12.895626341945967,1.5733636233585495,1.556048430623731,3.486350120518009,3.4332194061615304
377,13.498642526572645,13.11901164889438,1.886521716840489,1.8062601534430542,12.939575468662227,12.939575468662227,1.5787257481146637,1.5613515440856713,3.6451386993930592,3.5159225384820725
378,13.525831144374864,13.158298861442637,1.8990220989287354,1.8072808128928683,12.983786239264125,12.983786239264125,1.5841197953971466,1.566686228759961,3.4298120193405577,3.4901189537811086
379,13.55813363771944,13.173844198265499,1.89347600964887,1.8102785095969738,13.028247745405551,13.028247745405553,1.5895444343055423,1.5720511683929816,3.495033310000764,3.1159418303656197
380,13.564952865169305,13.216325919547259,1.9085361399673222,1.8038091845923125,13.072949016875157,13.072949016875157,1.5949983263913718,1.577445039266157,3.1901319177195844,3.550628535381091
381,13.624684768372877,13.256435060604232,1.921483729907058,1.8170584757387092,13.117879024303088,13.117879024303084,1.60048012598837,1.5828665105225577,3.8249883052280107,3.5183769290225015
382,13.663850249471139,13.296154762560674,1.933746516026694,1.8224140679757352,13.163026681882311,13.163026681882311,1.6059884805445157,1.588314244495274,3.5808457494433226,3.5147370375877625
383,13.686284937246695,13.330027562949057,1.9414074499721339,1.8214565536340945,13.20838085010388,13.208380850103882,1.6115220309557425,1.5937868970374671,3.3806693381549415,3.4269755316404464
384,13.721789398262143,13.354874660892158,1.9422289726649962,1.825456718909296,13.253930338505434,13.253930338505434,1.6170794119012866,1.5992831178540095,3.540908972773621,3.2876171296298446
385,13.770402567729805,13.38467398578471,1.946795274090434,1.8343818985554545,13.299663908432285,13.299663908432285,1.622659252180559,1.6048015508346563,3.704720056486469,3.368144411902472
386,13.825139493257778,13.428069912630836,1.9614124625114797,1.845460013917666,13.34557027581037,13.34557027581037,1.6282601750514607,1.6103408343886436,3.783017493242351,3.5862511809965856
387,13.873016627190424,13.467604978583653,1.9726947345207535,1.8537801993303555,13.391638113930462,13.391638113930462,1.633880798570085,1.6158996017806417,3.703693485401597,3.527410374699867
388,13.907569114374501,13.491685078278923,1.9721214681400099,1.8570888750665597,13.437856056242826,13.437856056242829,1.6395197359316789,1.6214764814679719,3.548552239571919,3.2841277565779143
389,13.92812859626256,13.525339460732662,1.9789377173359533,1.8552376773775472,13.484212699161771,13.48421269916177,1.6451755958128258,1.6270700974390235,3.383935518627205,3.441162826902359
390,13.971555904046708,13.567001774586437,1.991717373149108,1.861924974350848,13.530696604879306,13.530696604879303,1.6508469827147334,1.6326790695527524,3.6597015607899825,3.573956839740261
391,13.979478736191284,13.617196236641767,2.0107406001724173,1.8552063676685329,13.57729630418725,13.57729630418725,1.6565324973075448,1.6383020138792164,3.2302387462277267,3.7176514798148164
392,14.0383139808914,13.654075511069475,2.019364340548129,1.8674817417443312,13.624000299307086,13.624000299307088,1.6622307367756077,1.643937543041046,3.8412702304308715,3.5117696285377087
393,14.089113992780558,13.69395578772753,2.0299714540410116,1.876600714708294,13.670797066726863,13.670797066726863,1.667940295163597,1.6495842665557408,3.750051608860856,3.5611574776571744
394,14.118881826012181,13.733101532769943,2.0398244472459726,1.8777598328645202,13.717675060044455,13.717675060044453,1.6736597637234163,1.6552407911787734,3.4998074854607935,3.5538237956083574
395,14.164020870220549,13.778912572746878,2.054529018975901,1.8845964093249192,13.764622712816463,13.764622712816463,1.6793877312617822,1.6609057212473293,3.685365365196702,3.665297569050933
396,14.184222958328677,13.822797574098736,2.0675406807809513,1.8820004706307871,13.81162844141206,13.81162844141206,1.6851227844884107,1.6665776590246812,3.385155280060002,3.641265581173101
397,14.218766628985383,13.853726647323695,2.070666619777782,1.8848146349487112,13.858680647871072,13.858680647871074,1.6908635083647348,1.6722552050450536,3.558564264830054,3.4412621153717184
398,14.250942944958158,13.886586234843788,2.075316584897009,1.886801425010117,13.905767722765615,13.905767722765615,1.6966084864530393,1.6779369584589219,3.534269608022309,3.476281652032988
399,14.283361176900403,13.902796328732919,2.067496416070721,1.8890226823681675,13.952878048064537,13.952878048064534,1.702356301265942,1.6836215173786488,3.5437161466157785,3.2143861589726654
400,14.329447929008449,13.93587407544486,2.072670478073338,1.89646790296054,14.0,13.999999999999998,1.7081055346161487,1.689307479224378,3.7155034516374075,3.4848632257769316
401,14.359932943399304,13.961749208327348,2.072400330842222,1.8981100459158542,14.04712195193546,14.047121951935463,1.713854767966355,1.694993441070108,3.5337777759109934,3.373088640648289
402,14.389198778059649,14.00471359429724,2.085151497177644,1.8993280505284176,14.094232277234383,14.094232277234383,1.7196025827792583,1.7006779999898347,3.521502557313764,3.6502918120686525
403,14.42543220102902,14.045545908184101,2.0960995146447106,1.9030965056498812,14.141319352128926,14.141319352128923,1.7253475608675612,1.7063597534037032,3.6054898066263177,3.62224014145802
404,14.496591763587311,14.075802646714997,2.098786971995002,1.919867197032391,14.188371558587939,14.188371558587939,1.7310882847438862,1.7120372994240753,4.031402387812035,3.4551392938645025
405,14.523214197555111,14.117567040070725,2.1100779074740483,1.9198666921519612,14.235377287183534,14.235377287183535,1.7368233379705156,1.7177092372014267,3.5018087917248804,3.6405933311956833
406,14.566288573775031,14.142184699511589,2.1083195891864697,1.9260712971893634,14.282324939955544,14.282324939955545,1.7425513055088804,1.7233741672699836,3.7034120140000413,3.3717426927606136
407,14.604657032196348,14.180730060724358,2.1171715516993483,1.9305322858668956,14.329202933273136,14.329202933273136,1.7482707740687002,1.7290306918930143,3.652413034696361,3.596341688199557
408,14.664505454110644,14.214240228051219,2.1220272900947714,1.942979583627249,14.375999700692912,14.37599970069291,1.7539803324566903,1.7346774154077118,3.9159313693821076,3.5183573246227238
409,14.68236115359282,14.250825830177869,2.129176361096016,1.93967765171603,14.422703695812748,14.422703695812746,1.759678571924752,1.7403129445695398,3.415568784814858,3.5711180221296033
410,14.730067415635405,14.294993801665354,2.141989373138294,1.9475403617064975,14.469303395120692,14.469303395120694,1.7653640865175642,1.7459358888960057,3.775285901163566,3.697506774239408
411,14.783554344942505,14.33810577151832,2.1536834646985947,1.9574213309009039,14.515787300838227,14.515787300838227,1.7710354734194709,1.7515448610097335,3.847971084349606,3.6839490335459377
412,14.855075629300849,14.365012548719767,2.152818646559499,1.9739579287860065,14.562143943757173,14.56214394375717,1.7766913333006176,1.7571384769807845,4.07310184922939,3.4258258028879363
413,14.891249296295952,14.398816973808435,2.1571713648629456,1.9772303837149152,14.608361886069536,14.608361886069536,1.7823302706622128,1.7627153566681157,3.6571146162022337,3.5362564597278463
414,14.935852219464316,14.430659401157294,2.1600469229264116,1.983695753853346,14.654429724189626,14.654429724189628,1.7879508941808369,1.7682741240601128,3.7637712290178253,3.508274568172802
415,14.978797941506459,14.468706557642204,2.167595540533572,1.9895310174385221,14.700336091567717,14.700336091567719,1.7935518170517384,1.773813407614101,3.7491046622808404,3.610092464107308
416,15.020799108550872,14.517409866607915,2.183046983164104,1.994921336691198,14.746069661494564,14.746069661494564,1.7991316573310105,1.7793318405947485,3.739879849068519,3.7844064870304366
417,15.058477103419458,14.540937794253715,2.179284417530662,1.9986967893336376,14.79161914989612,14.791619149896116,1.8046890382765537,1.7848280614112904,3.692249759310163,3.3875198724765423
418,15.102943893966215,14.572308747824332,2.1816316151371993,2.0051084069537803,14.836973318117687,14.836973318117687,1.810222588687782,1.7903007139534828,3.7812486917048185,3.5146396717896535
419,15.156524482121327,14.593961079658381,2.1766604817210267,2.014995370298915,14.88212097569691,14.882120975696914,1.815730943243927,1.7957484479261985,3.899848546744381,3.3606579686783125
420,15.19116001249411,14.635385669729892,2.186768670655013,2.0178028572247038,14.927050983124841,14.927050983124841,1.8212127428409264,1.8011699191826007,3.6787175525897355,3.6778268732818686
421,15.227628095120496,14.661058658422608,2.1849164881853214,2.0213433681195756,14.971752254594447,14.971752254594444,1.8266666349267544,1.806563790055776,3.7050226832392705,3.431157316513281
422,15.283668357238824,14.705991565779216,2.1976548756233076,2.032194756915757,15.016213760735873,15.016213760735873,1.832091273835151,1.8119287296887958,3.9456119013422266,3.7403878528917556
423,15.330462617701768,14.73250040912046,2.1962314464052564,2.0395248458214748,15.06042453133777,15.060424531337771,1.8374853211176325,1.8172634143630861,3.8408709007650126,3.448916966346956
424,15.361460040214071,14.766776012065643,2.200810813167848,2.0409962279026987,15.104373658054035,15.104373658054037,1.8428474458737485,1.8225665278250254,3.6570884653026368,3.5756124411011374
425,15.392897046374923,14.805541005456945,2.2088245607251595,2.0426672221521778,15.148050297095267,15.148050297095264,1.8481763250794436,1.8278367616107225,3.6648725776062516,3.65236348756166
426,15.418892399110161,14.82953026103571,2.2057195341682574,2.042398357613661,15.191443671904342,15.19144367190434,1.8534706439135185,1.833072815368847,3.603350962740607,3.4219427346114024
427,15.430178773352772,14.861691559134394,2.2091158714038515,2.036792515987902,15.234543075815326,15.234543075815326,1.858729096082021,1.838273397181485,3.4297874821188166,3.557923331933587
428,15.458782213050966,14.900138204805117,2.2174033851776325,2.0377680920131405,15.277337874695217,15.27733787469522,1.863950384140559,1.8434372238828922,3.638568279161407,3.6647497597881036
429,15.492444244764522,14.93440861887801,2.2224992264927077,2.0406594098668953,15.319817509567745,15.319817509567745,1.8691332198144317,1.8485630213760986,3.7016485425274226,3.6033247469101837
430,15.52696414274918,14.957083917815776,2.2188899529359105,2.043959347850336,15.36197149921864,15.361971499218637,1.8742763243164906,1.853649524947271,3.7174765783430774,3.4219907440326733
431,15.565463362667314,14.981024077326948,2.216452893559278,2.0488758911531537,15.403789442781719,15.403789442781719,1.879378428662661,1.858695479577763,3.7728937093175934,3.444106280368513
432,15.608874848661848,15.017677284178651,2.223722144055344,2.055657131928995,15.445261022305145,15.445261022305147,1.8844382739850358,1.8636996402537753,3.837790229752168,3.648851722463953
433,15.618264466541886,15.048836351359292,2.226864528848692,2.049736398334278,15.486376005297224,15.486376005297226,1.8894546118424937,1.86866077227354,3.43127407074466,3.5667063334792375
434,15.629422918327412,15.096954020883922,2.242987774755133,2.0445501074923693,15.527124247251113,15.527124247251109,1.8944262045287288,1.8735776515519649,3.4498998030280847,3.8455476749754207
435,15.668200810702341,15.143762996266755,2.257899671130291,2.0496368233203106,15.567495694147848,15.567495694147844,1.8993518253776425,1.878449064922662,3.7789419656573653,3.832392389341072
436,15.707112551592706,15.170651436312648,2.257541123517262,2.0547388469369308,15.607480384936988,15.60748038493699,1.9042302590659892,1.8832738104372737,3.783928871743422,3.518960332305094
437,15.736209060234295,15.202709185407379,2.261217234311911,2.05622683928451,15.647068453994395,15.647068453994397,1.9090603019132566,1.8880506976620388,3.6710623765961374,3.604571569881507
438,15.772442713433382,15.214223106015803,2.249499878350275,2.0605420199099713,15.686250133556392,15.686250133556392,1.913840762178641,1.8927785479715156,3.7641850673122947,3.2797384239864478
