Tiempo [s],h1_Real,h2_Real,h3_Real,h4_Real,h1_Ref,h2_Ref,h3_Ref,h4_Ref,v1_Control,v2_Control
67,11.795151233060544,14.808067386173246,2.637537441425375,0.9995033197589044,12.0,16.0,2.59706907632719,0.978042187132046,2.305681290691938,3.965204587161479
68,11.813485771561835,14.843051198398669,2.652817407095579,1.0036245643323076,12.0,16.0,2.59706907632719,0.978042187132046,2.661316053498951,4.136386171502609
69,11.807532693530415,14.85751339959532,2.65241419559453,0.9985992940399493,12.0,16.0,2.59706907632719,0.978042187132046,2.3677256256065284,3.814009896928025
70,11.838273127541635,14.886095721358437,2.662709141787738,1.007272210065813,12.0,16.0,2.59706907632719,0.978042187132046,2.8088641922838566,4.041136855206497
71,11.867446541240154,14.902982736011671,2.6638271858787617,1.0151425886497558,12.0,16.0,2.59706907632719,0.978042187132046,2.7935698403702527,3.853467831986313
72,11.86626917394071,14.91949965175577,2.664695563504961,1.0116201594781582,12.0,16.0,2.59706907632719,0.978042187132046,2.4313199929684055,3.8489645205066476
73,11.86639378063928,14.951401667109128,2.6773383258282193,1.0086228166323188,12.0,16.0,2.59706907632719,0.978042187132046,2.4440463921357347,4.099873437352539
74,11.866916938800278,14.98427236616171,2.690614249264221,1.005725846895852,12.0,16.0,2.59706907632719,0.978042187132046,2.4435537458447056,4.122398524112229
75,11.8529423219867,15.028861110560776,2.712683222890648,0.9973464306346465,12.0,16.0,2.59706907632719,0.978042187132046,2.260806130617883,4.318787574142622
76,11.834436257980427,15.056681321395654,2.7219996510707,0.9873318394291775,12.0,16.0,2.59706907632719,0.978042187132046,2.1967804437841485,4.063479996619492
77,11.831921559985592,15.067874564295183,2.7189028613852426,0.9834848349118432,12.0,16.0,2.59706907632719,0.978042187132046,2.3855614660804374,3.806287822142439
78,11.859792568177845,15.091932118227014,2.7256242633087386,0.9910120982282382,12.0,16.0,2.59706907632719,0.978042187132046,2.7522904967870234,4.012752856404888
79,11.871141629591632,15.124767799050725,2.73878486995166,0.9921650034537209,12.0,16.0,2.59706907632719,0.978042187132046,2.5535951223377085,4.154379467618386
80,11.871587794233331,15.140002759186348,2.738530779773057,0.9892198654867614,12.0,16.0,2.59706907632719,0.978042187132046,2.4211716632916898,3.8786250146345314
81,11.874816683165722,15.146254940379928,2.7317071923965273,0.9874678859833329,12.0,16.0,2.59706907632719,0.978042187132046,2.4564126403173647,3.738828313818284
82,11.89015154762965,15.154001913559739,2.7262668456100028,0.9903671505230788,12.0,16.0,2.59706907632719,0.978042187132046,2.6061498814148374,3.7633812944144793
83,11.916727233224568,15.159664188134043,2.7193484878223857,0.9974896348664138,12.0,16.0,2.59706907632719,0.978042187132046,2.7478040177161693,3.72810238672419
84,11.906118948646208,15.179117339250906,2.7230838633857166,0.990730904841896,12.0,16.0,2.59706907632719,0.978042187132046,2.3033331578496266,3.9496074238989785
85,11.927965900535321,15.202089481147285,2.729509759181898,0.9961376165025225,12.0,16.0,2.59706907632719,0.978042187132046,2.6922113479876013,4.0094449999368384
86,11.929337299805933,15.232573783938575,2.7415070365172127,0.9937600327869028,12.0,16.0,2.59706907632719,0.978042187132046,2.4447521117119586,4.132413671762347
87,11.92831942871042,15.267362496316585,2.7566607748147507,0.9904278518458357,12.0,16.0,2.59706907632719,0.978042187132046,2.4105509178267677,4.207995243490312
88,11.951423599322165,15.297290217594298,2.767879226835105,0.9959964455548543,12.0,16.0,2.59706907632719,0.978042187132046,2.6971157787021234,4.1350792514641705
89,11.94188876552229,15.308155587014106,2.764615578801325,0.9893400076913309,12.0,16.0,2.59706907632719,0.978042187132046,2.304781904588564,3.8352473006261727
90,11.943527632392625,15.33237578610092,2.771731132049714,0.9870024835357777,12.0,16.0,2.59706907632719,0.978042187132046,2.4374344909478536,4.0535051351754845
91,11.958199993694919,15.358220621855143,2.7800138235922645,0.9895010429795532,12.0,16.0,2.59706907632719,0.978042187132046,2.592466735909831,4.083321727623748
92,11.983102307593779,15.38724801063315,2.7904845082420056,0.9956657172746015,12.0,16.0,2.59706907632719,0.978042187132046,2.7154143897014533,4.135643702530946
