Tiempo [s],h1_Real,h2_Real,h3_Real,h4_Real,h1_Ref,h2_Ref,h3_Ref,h4_Ref,v1_Control,v2_Control
1285,15.982878109762707,12.247072784027726,0.9989063484495412,2.5847052990975627,16.0,12.0,0.991292444706478,2.5722804142788607,4.02538306863848,2.1549198982611717
1286,15.992956911028687,12.239673799726154,0.9947949136656564,2.587959074860835,16.0,12.0,0.991292444706478,2.5722804142788607,4.168673058380231,2.257313499463567
1287,15.996837430898887,12.236270556208966,0.9937854421909377,2.5889272077879317,16.0,12.0,0.991292444706478,2.5722804142788607,4.097114015394449,2.319136807684883
1288,15.998496769556272,12.234007757484715,0.9936423958797664,2.5890753894091776,16.0,12.0,0.991292444706478,2.5722804142788607,4.071286370623304,2.336567762202254
1289,16.012021342102468,12.241956901201977,1.0010542298286247,2.5935782380638215,16.0,12.0,0.991292444706478,2.5722804142788607,4.212607988759924,2.498745609774967
1290,15.99622338007479,12.247557136391093,1.0063973336497944,2.586971293123818,16.0,12.0,0.991292444706478,2.5722804142788607,3.855894824077824,2.4629892777640032
1291,15.982291398226453,12.229906065906983,0.9942833575595991,2.5812108740426565,16.0,12.0,0.991292444706478,2.5722804142788607,3.878154112237709,2.094147159444288
1292,15.977137162626658,12.226368696456536,0.9932727759606481,2.578927429851767,16.0,12.0,0.991292444706478,2.5722804142788607,3.986371593377168,2.3185108527521794
1293,15.98476812666933,12.226982250122392,0.9953782943011178,2.581430156543451,16.0,12.0,0.991292444706478,2.5722804142788607,4.139776326496965,2.384284875879302
1294,15.996753712292271,12.228411484383933,0.9979216787073577,2.5854878291405243,16.0,12.0,0.991292444706478,2.5722804142788607,4.192166516841873,2.396170507874594
1295,16.014380269150134,12.22753541433596,0.9985279714364422,2.5915812748472002,16.0,12.0,0.991292444706478,2.5722804142788607,4.2613679913934845,2.357533839807391
1296,16.0046061154361,12.220284548539418,0.9943270337547307,2.5874350943156736,16.0,12.0,0.991292444706478,2.5722804142788607,3.9341202898135044,2.2549454019246946
